FIELD,ID,RA_x,DEC_x,Z_50,Z_ERR,PAB_FLUX,PAB_FLUX_ERR,OBS_PAB,id3DHST,ir_SFR-ladder_total,ir_SFR-ladder_total_Av,gf_n_j,gf_dn_j,gf_f_j,gf_re_j,gf_dre_j,td_Av,ACS_F435W_FLUX,ACS_F775W_FLUX,restalt_restUjohnson,restalt_restVjohnson,td_flag1,td_z_best,td_z_spec,td_z_best_s,td_z_peak_phot,td_lmass,td_sfr,td_sfr_IR,td_sfr_UV,ir_z_ir,ir_SFR-UV_corr,ir_SFR-UV_corr_Error,ir_SFR-IR,ir_UV_beta,ir_A_UV_280,DL,PAB_L,PAB_L_ERR,SIGMA_1,PAB_SFR,PAB_SFR_ERR,UV_SFR_ERR,PAB_SFR_EX2,PAB_SFR_EX2_ladder,PAB_SFR_EX2_ERR,PAB_SFR_LL,PAB_SFR_EX2_LL,PAB_SFR_LL_1SIGMA,PAB_SFR_EX_LL_1SIGMA,FIELD_x,RA,DEC,Z_50_x,FIELD_y,Z_50_y,restUjohnson,restVjohnson,PAB_FLUX_LIMIT,PAB_L_LIMIT,PAB_SFR_LIMIT,PAB_SFR_EX2_LIMIT,RAND,PAB_FLUX_LIMIT_RAND,PAB_L_LIMIT_RAND,PAB_SFR_LIMIT_RAND,PAB_SFR_EX2_LIMIT_RAND,PAB_SFR_EXCESS_LIMIT_RAND,ROLL_STD,ROLL_MAD,EXCESS_DIS_FIT,ROLL_MAD_FIT_TOP,ROLL_MAD_FIT_BOT,id,sfrratio,sfrratio_calz,calzfactor,sfrratio_mw,mwfactor,SFR_RAND
,23394,53.189082778,-27.800987006,,0.186285928481549,1.0938814452265802,0.894599862280042,15234.642740812413,23394,0.0143421,0.02771,3.306,0.576363,0,0.251616,0.0265291,0.1,0.139318,0.384672,,,-1,0.1763,-1.0,3,0.1763,7.1,0.016501,0.011268,0.0052333,0.21,0.0143421,0.00245352,-0.106516,-1.1656,0.945,927.3931640131724,,,,,,,,,,,,,,GS4,53.189082778,-27.800987006,0.1883496677700789,GS4,0.1883496677700789,-13.84477,-14.820666,0.894599862280042,9.205535068130635e+38,-1.055950963229165,0.7874362904851537,0.7740820334046989,0.6924936804772985,7.125839304116826e+38,-1.1671639757153258,0.676223277998993,0.676223277998993,2.0649413661333265,1.0718357097575064,0.7191131434363709,1.039479653634927,-1.1252593845096828,23394,0.79,0.81,1.06,0.81,1.05,0.6270064470578062
,29999,189.161247420001,62.29060521700278,,0.2003253635868185,0.6710723264570421,0.41805198520603,15394.515138847692,29999,0.000903032,0.001064,0.6608,0.193778,0,0.214044,0.0151957,0.6,0.19412,0.4257,-11.388936,-12.281154,-1,0.2114,-1.0,3,0.2114,7.12,-99.0,-99.0,0.012308,0.07,0.000903032,0.000112146,-0.00812888,-1.8035,0.526,996.1963147812756,,,,,,,,,,,,,,GN5,189.161247420001,62.29060521700278,0.2008202136386656,GN5,0.2008202136386656,,,0.41805198520603,4.9637806408035355e+38,-1.3241874190737022,1.7201094406048385,1.8504039737914764,0.7735650546766535,9.184999422772059e+38,-1.0569208666512535,1.9873759930272867,1.9873759930272867,1.763704024223525,1.246252892485797,2.034947551493464,1.1853908831114075,-1.280534000043762,29999,1.72,1.86,1.39,1.85,1.36,3.4417513912521462
,45222,53.153247749,-27.699156247,,0.5629831676397753,0.481998781778068,0.637226010164968,13749.976879830305,45222,0.00108349,2.339,1.2476,0.283336,0,0.340392,0.0304795,0.0,0.0651946,0.357672,,,-1,0.1251,-1.0,3,0.1251,7.13,-99.0,-99.0,0.00063556,0.16,0.00108349,0.00118054,-0.054728,4.1086,1.462,331.1504879771967,,,,,,,,,,,,,,GS3,53.153247749,-27.699156247,0.0725410982706946,GS3,0.0725410982706946,-12.09598,-13.967833,0.637226010164968,8.360586072655992e+37,-2.0977632776807056,0.8674118149374404,1.0235149847980305,0.6522103701069067,8.557185127057123e+37,-2.0876690723358635,0.8775060202822824,0.8775060202822824,1.700564845722777,1.0718357097575064,0.927418425262859,1.0324571140917282,-1.1322819240528814,45222,1.81,1.81,1.0,1.81,1.0,1.8525621224844353
,25348,189.351059857014,62.26606980719691,,0.4306925196321353,1.49011053905155,1.38039403096964,13027.756413301928,25348,0.0353848,0.04219,1.2452,1.23018,0,0.483786,0.218139,0.4,0.95669,1.7625,-14.411753,-15.168284,0,0.1293,0.1293,1,0.142,7.16,-99.0,-99.0,0.021673,0.13,0.0353848,0.0035321,-0.0333741,-1.7346,0.595,70.97230160061896,,,,,,,,,,,,,,GN4,189.351059857014,62.26606980719691,0.016205648463489,GN4,0.016205648463489,,,1.38039403096964,8.319041306855412e+36,-3.099926719278052,-1.648743464531132,0.2282475581940342,0.3150715669144405,1.898800864805056e+36,-3.741520579155086,-2.2903373244081657,-2.2903373244081657,1.688876820201627,1.246252892485797,-2.2334023798843905,1.1760274970538094,-1.2898973861013605,25348,-1.65,-1.55,1.25,-1.56,1.23,-0.353783715200753
,34819,53.13149268600193,-27.74853386399987,,0.4792117482076446,2.45681672629439,0.5608947086310759,15587.302724327865,34819,763.708,812.6,0.2,0.00219963,2,0.027942,8.0105e-05,1.0,1.0564,10.8636,,,0,-1.0,0.0,0,0.2081,7.17,-99.0,-99.0,-99.0,4.6958,763.708,38.0712,-0.0,-1.9461,0.376,1080.289903018861,,,,,,,,,,,,,,GS3,53.13149268600193,-27.74853386399987,0.2158582468274464,GS3,0.2158582468274464,25.708529,22.942365,0.5608947086310759,7.83167047944822e+38,-1.1261455939281009,-4.009072933879472,0.5909722754694454,0.3314732222584785,4.6283001239663954e+38,-1.3545784868083717,-4.237505826759743,-4.237505826759743,2.080922813833749,1.3295068246058337,-4.178230035721568,1.2276800012294515,-1.3462315833058018,34819,-4.01,-3.77,1.74,-3.79,1.67,-2.2279654785198093
,25934,53.18656355307373,-27.79023332502855,,0.007290539137053,5.69937340665894,1.77882186860636,14447.608375710695,25934,0.0150246,0.02015,1.6633,0.114843,1,0.448194,0.0171014,0.3,0.852025,1.64007,,,0,0.12581,-1.0,2,0.1217,7.18,-99.0,-99.0,0.020723,0.11,0.0150246,0.0025022,-0.0225978,-1.5895,0.725,601.4462800050616,,,,,,,,,,,,,,GS4,53.18656355307373,-27.79023332502855,0.1269585316467,GS4,0.1269585316467,-14.103226,-15.046979,1.77882186860636,7.698720896080975e+38,-1.1335814246870868,0.6896156567083647,1.439439026738618,2.560505619288109,1.1081839313787063e+39,-0.9753881513825392,0.8478089300129124,0.8478089300129124,2.1206918223801474,1.246252892485797,0.909425567565487,1.1713458040250102,-1.2945790791301597,25934,0.69,0.76,1.18,0.76,1.17,1.0939736603213497
,20401,53.19222163699938,-27.81640305699441,,0.4595586287724252,0.717937775804294,1.55524787346226,14831.952970479007,20401,0.000436268,2.305,1.154,0.301492,0,0.45621,0.0530725,0.0,0.0906606,0.409405,,,-1,0.151,-1.0,3,0.151,7.2,-99.0,-99.0,0.0014781,0.09,0.000436268,0.000474642,-0.0142719,4.7798,1.462,757.9254723269235,,,,,,,,,,,,,,GS4,53.19222163699938,-27.81640305699441,0.1569386092417322,GS4,0.1569386092417322,-10.322013,-12.578575,1.55524787346226,1.0689196270936091e+39,-0.991054948506843,2.369191692581726,0.8695981975449449,1.35244074749839,9.295305810410174e+38,-1.0517363176092545,2.3085103234793145,2.3085103234793145,2.3039846960889645,1.3295068246058337,2.374808654060688,1.2206574616862529,-1.3532541228490005,20401,2.37,2.37,1.0,2.37,1.0,2.0609477281815196
,27473,53.12233676099999,-27.784166645,,0.0822635867466697,0.547158496069669,0.564391308575397,14942.321311215212,27473,0.0357346,0.04892,0.9399,0.158411,0,0.17748,0.00705486,0.0,0.15824,0.425151,,,-1,0.1607,-1.0,3,0.1607,7.23,0.0081626,0.002531,0.0056316,0.31,0.0357346,0.00602158,-0.287809,-1.5579,0.749,803.8191774522243,,,,,,,,,,,,,,GS4,53.12233676099999,-27.784166645,0.1655476841821539,GS4,0.1655476841821539,-14.934097,-15.834882,0.564391308575397,4.363042797231043e+38,-1.3802105269833618,0.0667005478853155,1.0858064040220967,0.6128196972255774,4.73741981025595e+38,-1.3444581282129209,0.1024529466557566,0.1024529466557566,2.299530330979332,1.246252892485797,0.1757738167803292,1.1596415714530122,-1.3062833117021575,27473,0.07,0.07,1.0,0.07,1.0,0.07600644828154678
,20421,189.28208931,62.24241557599999,,0.2434575331887429,0.239895158463437,0.645994481671732,14633.745374100974,20421,0.0017088,0.02627,1.4166,1.00979,0,0.235962,0.0604764,0.1,0.12885,0.46791,-12.146065,-13.539043,-1,0.1519,-1.0,3,0.1519,7.24,-99.0,-99.0,0.00231,0.12,0.0017088,0.000237423,-0.0276628,0.7584,1.459,676.574674803981,,,,,,,,,,,,,,GN4,189.28208931,62.24241557599999,0.1414777982918077,GN4,0.1414777982918077,,,0.645994481671732,3.5379583196256666e+38,-1.4712472877810754,1.296061476870462,0.3348441254577186,0.2163074572658833,1.1846645594409158e+38,-1.9464046037523488,0.8209041608991887,0.8209041608991887,2.243667306581878,1.0718357097575064,0.8965658775381611,1.0067078024333325,-1.1580312357112772,20421,1.3,1.32,1.06,1.32,1.05,0.44199424560418854
,39828,53.11169283099802,-27.72462953199791,,0.0731211398401553,2.4166654432459698,1.51374203677997,15961.328429214453,39828,0.00172265,0.02648,0.7597,0.129209,0,0.307428,0.014851,0.1,0.197141,0.604391,,,-1,0.1321,-1.0,3,0.1321,7.26,-99.0,-99.0,0.0029058,0.11,0.00172265,0.000239348,-0.0225978,0.7584,1.459,1246.8703182819802,,,,,,,,,,,,,,GS5,53.11169283099802,-27.72462953199791,0.2450334188154798,GS5,0.2450334188154798,-12.290823,-13.695811,1.51374203677997,2.8157031977656516e+39,-0.5704131259383018,2.1933898255801574,0.2761794922507378,0.4180645071164898,7.776394794876962e+38,-1.129221699099766,1.6345812524186931,1.6345812524186931,2.0286656364223483,1.246252892485797,1.7149246620864644,1.1526190319098135,-1.313305851245356,39828,2.19,2.22,1.06,2.22,1.05,0.613118472796638
,32140,53.122056305,-27.76437329699999,,0.8443608697351354,0.841524777166514,0.7149373355772171,13800.60572488442,32140,0.00764073,0.01033,0.9596,0.183141,0,0.34182,0.0230645,0.0,0.117281,0.435976,,,-1,0.1845,-1.0,3,0.1845,7.27,-99.0,-99.0,0.0070689,0.2,0.00764073,0.00128758,-0.094367,-1.5782,0.734,350.1526216697953,,,,,,,,,,,,,,GS4,53.122056305,-27.76437329699999,0.0764903061532308,GS4,0.0764903061532308,-13.598174,-14.752458,0.7149373355772171,1.048757721488606e+38,-1.9993248286542595,0.1175403180283685,0.3591333317938045,0.2567578273496312,3.76643854762682e+37,-2.444069114025716,-0.3272039673430877,-0.3272039673430877,2.031305814195812,1.0718357097575064,-0.2445197111609169,0.999685262890134,-1.1650537752544756,32140,0.12,0.12,1.0,0.12,1.0,0.04309599981525654
,48026,53.159321137,-27.685217448,,1.218542472576721,2.29437943876214,1.75870006645224,13789.315708214735,48026,0.00154927,2.547,1.1651,0.287136,0,0.64698,0.0782234,0.2,0.10178,0.384513,,,-1,0.144,-1.0,3,0.144,7.3,-99.0,-99.0,0.001494,0.2,0.00154927,0.00163759,-0.094367,3.9143,1.462,345.90674663701395,,,,,,,,,,,,,,GS2,53.159321137,-27.685217448,0.0756096496267343,GS2,0.0756096496267343,-13.009056,-14.589285,1.75870006645224,2.517690113499197e+38,-1.6189977254908283,1.190875163211048,0.5168838937325868,0.909043738255593,1.3013534690775037e+38,-1.905604725867228,0.9042681628346484,0.9042681628346484,1.9510689586218464,0.9042681628346484,0.993974958560018,0.9042681628346484,-1.0836817542853878,48026,1.19,1.24,1.12,1.24,1.11,0.6409360282284077
,31334,189.34837938,62.29858130200001,,0.1736056300192032,5.08799806415217,2.41441968320521,14459.524539713046,31334,0.0425386,0.06022,0.8839,0.582857,0,0.432558,0.105006,0.0,0.43735,0.92043,-14.40575,-15.244697,0,0.1474,-1.0,2,0.1403,7.33,-99.0,-99.0,0.009858,0.17,0.0425386,0.00518339,-0.0633679,-1.4669,0.812,606.2186602256567,,,,,,,,,,,,,,GN3,189.34837938,62.29858130200001,0.1278880296188023,GN3,0.1278880296188023,,,2.41441968320521,1.0616070475489464e+39,-0.9940362070412688,0.3771806003464117,0.5242964300103486,1.2658716204512084,5.56596785103739e+38,-1.2744593064743768,0.0967575009133039,0.0967575009133039,1.9304147128603637,0.9008433449319322,0.1934868361818724,0.8661464422949529,-1.0596051128320898,31334,0.38,0.38,1.0,0.38,1.0,0.19923264340393249
,23425,53.19650318799999,-27.80049741299999,,0.2326222738406382,0.491321117050976,0.611324987505089,15346.841682140624,23425,0.0129313,0.02353,0.9059,0.186988,0,0.281988,0.0180124,0.2,0.0967948,0.289104,,,-1,0.24,-1.0,3,0.24,7.36,0.011125,0.0023897,0.0087355,0.24,0.0129313,0.00175405,-0.148928,-1.2008,0.935,975.590275280928,,,,,,,,,,,,,,GS4,53.19650318799999,-27.80049741299999,0.1971015352683793,GS4,0.1971015352683793,-13.808731,-14.769878,0.611324987505089,6.961446695201244e+38,-1.1773004979678845,0.7110573147815429,0.390296449810762,0.2385979723038447,2.717027930683909e+38,-1.585905897069949,0.302451915679478,0.302451915679478,1.757035407434073,0.897418527029216,0.4062037904912454,0.8280247217552573,-1.0355284713787922,23425,0.71,0.76,1.12,0.76,1.11,0.29662530185617914
,37494,53.12871072116392,-27.73636010302241,,0.1472583188310924,0.0127796210920696,0.5187918731596051,15117.60125931599,37494,0.0265578,0.03255,3.2557,0.358701,1,0.263646,0.0168117,0.2,0.190427,0.522598,,,-1,0.1827,-1.0,3,0.1827,7.36,0.056806,0.047953,0.0088531,0.25,0.0265578,0.00216178,-0.165181,-1.6514,0.673,877.5668061043367,,,,,,,,,,,,,,GS5,53.12871072116392,-27.73636010302241,0.1792200670293284,GS5,0.1792200670293284,-14.648919,-15.568543,0.5187918731596051,4.7801989141333315e+38,-1.3405540311048156,0.2352538728766471,0.4799851115326509,0.2490123751007459,2.2944243089485446e+38,-1.659326264728179,-0.0835183607467162,-0.0835183607467162,0.821350645968473,0.8954105211459373,0.0202335140650511,0.8258456361031745,-1.033349385726709,37494,0.24,0.28,1.12,0.28,1.11,0.13439583122914225
,32823,189.34227195,62.30797762699999,,0.4545861206727699,0.84309308635359,0.449982821023669,14545.179851725554,32823,0.0421498,0.04838,1.2769,0.94229,0,0.340188,0.103423,0.0,0.1035,0.37682,-15.173134,-16.12951,-1,0.2242,-1.0,3,0.2242,7.38,-99.0,-99.0,0.0070102,0.37,0.0421498,0.00508977,-0.46114,-1.8672,0.459,640.6734759470207,,,,,,,,,,,,,,GN3,189.34227195,62.30797762699999,0.1345694112110415,GN3,0.1345694112110415,,,0.449982821023669,2.20984519891148e+38,-1.6756381478593312,-0.3004336661059179,0.3380177773562278,0.1521021930109058,7.469669624373895e+37,-2.1466986061477016,-0.7714941243942883,-0.7714941243942883,0.9324705618919776,0.8934025152626588,-0.663060556553722,0.8189848574222927,-1.0358519931034254,32823,-0.3,-0.3,1.0,-0.3,1.0,-0.10140533320686833
,31871,189.24789322,62.30155943099999,,0.1180957999509848,1.95582305832163,0.623765724383543,15502.756690388544,31871,0.000764647,0.01176,0.9829,0.538694,0,0.205308,0.0273815,0.7,0.11023,0.39551,-11.582007,-12.72675,-1,0.2377,-1.0,3,0.2377,7.4,-99.0,-99.0,0.0086066,0.09,0.000764647,0.000106241,-0.0142719,0.7584,1.459,1043.2608883060773,,,,,,,,,,,,,,GN4,189.24789322,62.30155943099999,0.209263392386002,GN4,0.209263392386002,,,0.623765724383543,8.122688302896966e+38,-1.110300211905276,2.0062387991288,1.7649177282757555,1.100895185255284,1.4335876587040964e+39,-0.8635757463676228,2.252963264666453,2.252963264666453,0.920581801057465,0.8954105211459373,2.3660785255358188,0.8164822500455762,-1.0427127717843077,31871,2.6,2.77,1.47,2.76,1.43,4.8888221073238425
,26910,189.27513561,62.273808635,,0.0539832236131874,0.627494359278757,0.683087619136882,15526.434459603712,26910,0.0795224,0.4436,0.7885,0.0641863,0,0.330894,0.00861056,0.5,0.40965,0.89234,-15.023362,-15.70693,0,0.20865,-1.0,2,0.2291,7.41,0.028773,0.0017021,0.027071,0.21,0.0795224,0.00949183,-0.106516,-0.236,1.105,1053.607591484785,,,,,,,,,,,,,,GN3,189.27513561,62.273808635,0.2111103322623799,GN3,0.2111103322623799,,,0.683087619136882,9.072492657132635e+38,-1.0622733746256827,0.0372371467035224,0.3122706696586437,0.2133082282634027,2.8330733575159367e+38,-1.5677421800323683,-0.4682316587031634,-0.4682316587031634,0.964155112618102,0.8934025152626588,-0.3527755513193982,0.8119623178790938,-1.0428745326466242,26910,0.03,0.15,1.32,0.14,1.29,0.04684060044879655
,23108,53.18603599600002,-27.80216005499999,,0.0499378442040621,0.2754400446595489,0.602702969596589,15733.46581563687,23108,23.9126,33.63,0.2,0.0239284,2,0.291072,0.00853526,0.2,0.292665,0.656505,,,-1,0.216,-1.0,3,0.216,7.41,0.03174,0.015312,0.016427,2.81,23.9126,1.82341,-116.029,-1.4366,0.831,1144.8533557437854,,,,,,,,,,,,,,GS4,53.18603599600002,-27.80216005499999,0.2272594239966357,GS4,0.2272594239966357,-21.227825,-21.377774,0.602702969596589,9.45138563089401e+38,-1.0445045165978968,-2.423131315811289,0.6183754850876789,0.3726967411880753,5.8445051742548005e+38,-1.2532522525410954,-2.6318790517544874,-2.6318790517544874,1.3514985898846097,0.8954105211459373,-2.5164229443707224,0.8141414035311767,-1.0450536182987071,23108,-2.42,-2.38,1.12,-2.38,1.11,-1.4717336545086757
,15908,189.14276992,62.220615819,,0.0089555300733599,0.8545439943544569,0.6221224155021,13043.623783335785,15908,0.067838,0.06715,4.7603,0.256906,1,1.10655,0.0425268,0.0,0.1272,0.33513,-16.029219,-16.665231,-1,0.2472,-1.0,3,0.2472,7.42,0.040244,0.025565,0.014679,0.48,0.067838,0.000970215,-0.943538,-2.2428,0.0,76.46526645363585,,,,,,,,,,,,,,GN7,189.14276992,62.220615819,0.0174433528343046,GN7,0.0174433528343046,,,0.6221224155021,4.3520782083848806e+36,-3.3813033088142888,-2.212776344381231,1.4533643496567887,0.90417053981312,6.325155314984775e+36,-3.218928805865559,-2.0504018414325014,-2.0504018414325014,1.3857618378058072,0.897418527029216,-1.9326048875343365,0.8139796426688598,-1.0495735504651895,15908,-2.21,-2.21,1.0,-2.21,1.0,-3.211935212741503
,40188,53.178022096,-27.72296415500001,,0.1289495002102328,2.27920678913115,0.961693582562975,15503.344785107272,40188,0.00316208,0.003951,0.6769,0.112382,0,0.432852,0.0223734,0.0,0.167093,0.478178,,,-1,0.1518,-1.0,3,0.1518,7.42,0.008957,0.0026557,0.0063012,0.11,0.00316208,0.000414409,-0.0225978,-1.6775,0.649,1043.517651198851,,,,,,,,,,,,,,GS3,53.178022096,-27.72296415500001,0.2093092656089916,GS3,0.2093092656089916,-12.397073,-13.391714,0.961693582562975,1.2529355919612671e+39,-0.9220712536465214,1.577955893053605,0.6985899499363887,0.671829471696815,8.752882124617411e+38,-1.0778489201527464,1.42217822654738,1.42217822654738,1.48563025609415,0.9008433449319322,1.5399751804455448,0.8450788236653565,-1.0806727314616862,40188,1.58,1.58,1.0,1.58,1.0,1.1037721208994942
,36000,53.169500085,-27.743838603,,0.0996188568062181,1.83705040089016,0.844436340681389,15263.966492497371,36000,0.00261955,1.747,1.5666,0.154566,0,0.244254,0.00982672,0.0,0.156784,0.622987,,,-1,0.143,-1.0,3,0.143,7.42,-99.0,-99.0,0.0024091,0.18,0.00261955,0.00243689,-0.0728296,3.2776,1.462,939.9490535801662,,,,,,,,,,,,,,GS3,53.169500085,-27.743838603,0.190637011895271,GS3,0.190637011895271,-13.438389,-14.812509,0.844436340681389,8.92622796767173e+38,-1.0693320258712902,1.5124412817792336,0.8463118918420798,0.7146565170222693,7.554372878333945e+38,-1.1418015825206496,1.4399717251298745,1.4399717251298745,1.5348187944242206,0.9008433449319322,1.5577686790280394,0.8450788236653565,-1.0806727314616862,36000,1.51,1.51,1.0,1.51,1.0,1.2779309566815404
,34903,189.22579457,62.323885732,,0.4019488056641515,1.76599933035758,0.73614487832391,14925.700962034454,34903,0.0389774,0.04905,0.6275,0.327278,0,0.244656,0.0266921,0.0,0.17117,0.56361,-15.019243,-15.906856,-1,0.1789,-1.0,3,0.1789,7.43,-99.0,-99.0,0.0080695,0.28,0.0389774,0.00481948,-0.220867,-1.654,0.67,781.8896183105886,,,,,,,,,,,,,,GN3,189.22579457,62.323885732,0.164251245088491,GN5,0.1614438605838996,,,0.73614487832391,5.384515327029329e+38,-1.2888533824811006,0.120333751524182,1.4188105511485345,1.0444501205399177,7.639607158810212e+38,-1.136928972988109,0.2722581610171737,0.2722581610171737,1.5376729279004246,0.9008433449319322,0.3923959614297381,0.842737977150957,-1.083013577976086,34903,0.14,0.14,1.0,0.14,1.0,0.19863347716079485
,20016,189.3234718517331,62.24049618322338,,0.2763192688063582,0.196271645065935,0.866485396589496,15630.924793452692,20016,0.00214274,0.002897,1.2097,0.125464,0,0.229272,0.00751122,0.1,0.12784,0.34931,-12.232769,-13.321766,-1,0.2539,-1.0,3,0.2539,7.44,-99.0,-99.0,0.013153,0.12,0.00214274,0.000361083,-0.0276628,-1.5782,0.734,1099.4863593684795,,,,,,,,,,,,,,GN4,189.3234718517331,62.24049618322338,0.219260904325483,GN4,0.219260904325483,,,0.866485396589496,1.2532374616343001e+39,-0.9219666317141346,1.7470638913250744,0.5384242627906191,0.4665367608775365,6.7477345638203495e+38,-1.1908420096240278,1.478188513415181,1.478188513415181,1.6093306815369433,1.0752605276602227,1.6006671603421452,0.9909900531418374,-1.2359473469957656,20016,1.75,1.77,1.06,1.77,1.05,0.9530109451393958
,37608,53.17089271399998,-27.73565032400001,,0.0932611961795659,1.92071620732818,1.29856289506399,14870.09966240222,37608,0.0160059,0.01837,2.0969,0.206129,1,0.527202,0.0340905,0.0,0.525783,1.17766,,,0,0.1474,-1.0,2,0.1522,7.44,-99.0,-99.0,0.014553,0.14,0.0160059,0.00193278,-0.0397656,-1.8672,0.459,773.739955227925,,,,,,,,,,,,,,GS3,53.17089271399998,-27.73565032400001,0.1599141702341826,GS3,0.1599141702341826,-14.159971,-15.089936,1.29856289506399,9.301338857118667e+38,-1.051454533552686,0.7442653672208659,0.1832565737795813,0.2379701869867208,1.7045314905184543e+38,-1.7883949709489857,0.0073249298245665,0.0073249298245665,1.608523636108326,1.0752605276602227,0.1298035767515306,0.9909900531418374,-1.2359473469957656,37608,0.74,0.74,1.0,0.74,1.0,0.13560986459689015
,20320,189.25127265,62.24228329600001,,0.0218656800022021,1.18360755926369,0.533724158335844,14204.853684631573,20320,0.58581,1.231,1.0971,0.758179,0,0.04347,0.0105602,0.0,0.4486,0.69525,-17.172864,-17.149811,-1,0.1025,0.4843,3,0.1025,7.46,-99.0,-99.0,0.009295,0.48,0.58581,0.0829842,-0.943538,-1.0728,0.968,505.3458903785165,,,,,,,,,,,,,,GN4,189.25127265,62.24228329600001,0.1080229083175951,GN4,0.1080229083175951,,,0.533724158335844,1.6307476700385923e+38,-1.807613233311443,-1.575370014292651,0.2414396288416923,0.1288621626924508,3.937271121885723e+37,-2.424804678508032,-2.19256145948924,-2.19256145948924,1.7501290840632404,1.0752605276602227,-2.065401119533477,0.9863083601130382,-1.2406290400245648,20320,-1.58,-1.58,1.0,-1.58,1.0,-0.38147461356987383
,21260,53.153119714,-27.812084315,,0.0109317382471082,1.7992556067727798,0.961277899426799,15454.389354981346,21260,0.158663,0.2554,0.5492,0.0327522,0,0.325134,0.00446534,0.0,1.05439,1.70886,,,0,0.2128,0.2128,1,0.2202,7.46,0.11149,0.011607,0.099885,0.21,0.158663,0.0221784,-0.106516,-1.3277,0.887,1022.1825379237562,,,,,,,,,,,,,,GS4,53.153119714,-27.812084315,0.2054905893121175,GS4,0.2054905893121175,-16.078262,-16.4859,0.961277899426799,1.2017062003253538e+39,-0.9402016980353168,-0.1406773597031622,0.4979401483668207,0.4786588598623261,5.983777636833352e+38,-1.2430245536614066,-0.4435002153292521,-0.4435002153292521,1.5530169255998725,1.0752605276602227,-0.3163398753734888,0.9863083601130382,-1.2406290400245648,21260,-0.14,-0.14,1.0,-0.14,1.0,-0.06971162077135491
,33609,189.28693881,62.313735945,,0.0773452091302191,1.16134361717437,1.45099312513365,14947.145054377748,33609,0.000482994,0.001254,1.3486,0.569568,0,0.648756,0.149274,0.0,0.30565,0.84469,-10.40039,-11.69872,0,0.16883,-1.0,2,0.1847,7.5,-99.0,-99.0,0.0090381,0.04,0.000482994,1.11076e-05,-0.00241664,-0.8288,1.006,805.8346184232549,,,,,,,,,,,,,,GN3,189.28693881,62.313735945,0.1659239511995123,GN3,0.1659239511995123,,,1.45099312513365,1.1273262640374331e+39,-0.967950374845728,2.348107889398777,0.3650535164408406,0.5296901426615237,4.1153441686298065e+38,-1.4055938386324058,1.9104644256120995,1.9104644256120995,1.4498599414525255,1.0752605276602227,2.0469881516254613,0.97694497405544,-1.249992426082163,33609,2.35,2.35,1.0,2.35,1.0,0.8578757636359755
,27689,189.25178857,62.279172411,,0.1044263238776934,1.7394850750542,0.8697092024416689,14199.41817398432,27689,0.00363995,0.02798,1.4337,0.204505,0,0.35895,0.0245804,0.0,0.59078,1.82769,-12.755035,-14.108228,0,0.11349,-1.0,2,0.1132,7.5,-99.0,-99.0,0.0045372,0.08,0.00363995,0.000679598,-0.0109444,0.0331,1.194,503.2879737300313,,,,,,,,,,,,,,GN4,189.25178857,62.27917241099998,0.1075989215276381,GN3,0.1076127172138365,,,0.8697092024416689,2.635721992381048e+38,-1.5991003996706326,0.8398041823048268,1.5466746112644163,1.345157142599554,4.07660428796703e+38,-1.409701443046984,1.0292031389284753,1.0292031389284753,1.2360777454762866,1.137728015707136,1.1657268649418369,1.0628209272463491,-1.3358683792730723,27689,0.84,0.84,1.0,0.84,1.0,1.2992066734621097
,33496,189.21458868,62.313230835,,0.0499409620362576,0.6811162242740489,1.36899280699204,14702.981204259098,33496,0.0533442,0.05605,0.5311,0.14828,0,0.666072,0.0449538,0.2,1.33075,2.26807,-15.130681,-15.82658,0,0.1452,-1.0,3,0.1452,7.51,-99.0,-99.0,0.03012,0.14,0.0533442,0.0024542,-0.0397656,-1.9728,0.348,772.7838225517353,,,,,,,,,,,,,,GN3,189.21458868,62.313230835,0.1468784090685725,GN5,0.1597345398985294,,,1.36899280699204,9.781594148741483e+38,-1.0295903605924934,0.2433224329839962,0.1085168239189844,0.1485587513827115,1.0614675298859484e+38,-1.9940932862903007,-0.7211804927138115,-0.7211804927138115,1.240838722043325,1.137728015707136,-0.5823159201860504,1.0604800807319497,-1.3382092257874718,33496,0.16,0.21,1.12,0.21,1.11,0.022788533022986723
,12088,189.25355121,62.20206570300001,,0.1194227172459648,1.71594168790195,1.00126223691001,15583.233942748377,12088,0.0249626,0.02821,1.2473,0.141899,0,0.465666,0.0232938,0.2,0.20164,0.58568,-14.569841,-15.510813,-1,0.2098,-1.0,3,0.2098,7.51,-99.0,-99.0,0.011232,0.25,0.0249626,0.00303951,-0.165181,-1.9119,0.412,1078.5025369575185,,,,,,,,,,,,,,GN2,189.25355121,62.20206570300001,0.2155408691691401,GN2,0.2155408691691401,,,1.00126223691001,1.393421823492811e+39,-0.8759173919152161,0.7267927904219007,1.792592852398284,1.794855529261201,2.497838001168996e+39,-0.6224357314862274,0.9802744508508894,0.9802744508508894,1.2004579625183402,1.137728015707136,1.1191390233786505,1.0035683716324826,-1.2812975166880047,12088,0.73,0.77,1.12,0.77,1.11,1.3802964963466786
